scene,view,parent,child,parent_gt,child_gt,same,cos
n3_scene0059,view_el45_az135,mask_007.png,mask_026.png,022_windex_bottle,022_windex_bottle,True,0.37448828693798447
n3_scene0059,view_el45_az135,mask_013.png,mask_016.png,004_sugar_box,004_sugar_box,True,0.6750434259059855
n3_scene0059,view_el45_az135,mask_015.png,mask_018.png,065-h_cups,065-h_cups,True,0.48635779286371156
n3_scene0059,view_el45_az135,mask_015.png,mask_019.png,065-h_cups,065-h_cups,True,0.3707220553297174
n3_scene0059,view_el45_az135,mask_015.png,mask_022.png,065-h_cups,065-h_cups,True,0.6368510974229088
n3_scene0059,view_el45_az135,mask_017.png,mask_021.png,022_windex_bottle,022_windex_bottle,True,0.6220260736823275
n3_scene0059,view_el45_az135,mask_019.png,mask_022.png,065-h_cups,065-h_cups,True,0.5550650162124227
n3_scene0059,view_el45_az135,mask_025.png,mask_026.png,022_windex_bottle,022_windex_bottle,True,0.5955325966275925
n3_scene0059,view_el45_az225,mask_004.png,mask_006.png,004_sugar_box,004_sugar_box,True,0.38507879704051406
n3_scene0059,view_el45_az225,mask_004.png,mask_013.png,004_sugar_box,004_sugar_box,True,0.4236894913845466
n3_scene0059,view_el45_az225,mask_004.png,mask_014.png,004_sugar_box,004_sugar_box,True,0.1514015537556146
n3_scene0059,view_el45_az225,mask_004.png,mask_020.png,004_sugar_box,004_sugar_box,True,0.3036020589201805
n3_scene0059,view_el45_az225,mask_004.png,mask_023.png,004_sugar_box,004_sugar_box,True,0.6199140284492127
n3_scene0059,view_el45_az225,mask_005.png,mask_012.png,022_windex_bottle,022_windex_bottle,True,0.3731093137563335
n3_scene0059,view_el45_az225,mask_005.png,mask_016.png,022_windex_bottle,022_windex_bottle,True,0.40871011920815414
n3_scene0059,view_el45_az225,mask_005.png,mask_021.png,022_windex_bottle,022_windex_bottle,True,0.23656072830542757
n3_scene0059,view_el45_az225,mask_006.png,mask_014.png,004_sugar_box,004_sugar_box,True,0.495647502651657
n3_scene0059,view_el45_az225,mask_009.png,mask_015.png,065-h_cups,065-h_cups,True,0.6845004995141923
n3_scene0059,view_el45_az225,mask_009.png,mask_019.png,065-h_cups,065-h_cups,True,0.7181541746938406
n3_scene0059,view_el45_az225,mask_009.png,mask_024.png,065-h_cups,065-h_cups,True,0.5266006963071432
n3_scene0059,view_el45_az225,mask_013.png,mask_020.png,004_sugar_box,004_sugar_box,True,0.7083469177071973
n3_scene0059,view_el45_az225,mask_017.png,mask_018.png,022_windex_bottle,022_windex_bottle,True,0.6946434154147955
n3_scene0059,view_el45_az225,mask_017.png,mask_022.png,022_windex_bottle,022_windex_bottle,True,0.5125357245909968
n3_scene0059,view_el45_az225,mask_018.png,mask_022.png,022_windex_bottle,022_windex_bottle,True,0.6763122632322611
n3_scene0059,view_el45_az225,mask_019.png,mask_024.png,065-h_cups,065-h_cups,True,0.8103968466822752
n3_scene0059,view_el60_az180,mask_000.png,mask_013.png,004_sugar_box,004_sugar_box,True,0.5893468516562476
n3_scene0059,view_el60_az180,mask_001.png,mask_004.png,022_windex_bottle,022_windex_bottle,True,0.44940853756886245
n3_scene0059,view_el60_az180,mask_001.png,mask_011.png,022_windex_bottle,022_windex_bottle,True,0.23754032530289126
n3_scene0059,view_el60_az180,mask_001.png,mask_017.png,022_windex_bottle,022_windex_bottle,True,0.6305078940844027
n3_scene0059,view_el60_az180,mask_002.png,mask_009.png,022_windex_bottle,022_windex_bottle,True,0.40266402789170297
n3_scene0059,view_el60_az180,mask_002.png,mask_016.png,022_windex_bottle,022_windex_bottle,True,0.2973163474590788
n3_scene0059,view_el60_az180,mask_002.png,mask_022.png,022_windex_bottle,022_windex_bottle,True,0.328756017344549
n3_scene0059,view_el60_az180,mask_008.png,mask_012.png,065-h_cups,065-h_cups,True,0.7010651574208643
n3_scene0059,view_el60_az180,mask_008.png,mask_015.png,065-h_cups,065-h_cups,True,0.6689877167538193
n3_scene0059,view_el60_az195,mask_000.png,mask_013.png,004_sugar_box,004_sugar_box,True,0.6043544911910023
n3_scene0059,view_el60_az195,mask_000.png,mask_016.png,004_sugar_box,004_sugar_box,True,0.5395149771530678
n3_scene0059,view_el60_az195,mask_001.png,mask_005.png,022_windex_bottle,022_windex_bottle,True,0.3692817596173723
n3_scene0059,view_el60_az195,mask_001.png,mask_011.png,022_windex_bottle,022_windex_bottle,True,0.16922386227671168
n3_scene0059,view_el60_az195,mask_001.png,mask_014.png,022_windex_bottle,022_windex_bottle,True,0.5116330928187751
n3_scene0059,view_el60_az195,mask_006.png,mask_012.png,065-h_cups,065-h_cups,True,0.6961491857144864
n3_scene0059,view_el60_az195,mask_006.png,mask_015.png,065-h_cups,065-h_cups,True,0.7131602798965118
n3_scene0059,view_el60_az255,mask_003.png,mask_011.png,022_windex_bottle,022_windex_bottle,True,0.7063491292648835
n3_scene0059,view_el60_az255,mask_004.png,mask_013.png,065-h_cups,065-h_cups,True,0.8021726027148354
n3_scene0059,view_el60_az255,mask_004.png,mask_016.png,065-h_cups,065-h_cups,True,0.5751892254111314
n3_scene0059,view_el60_az255,mask_005.png,mask_012.png,004_sugar_box,004_sugar_box,True,0.6176812034630803
n3_scene0059,view_el60_az255,mask_010.png,mask_015.png,004_sugar_box,004_sugar_box,True,0.5952609034915161
n3_scene0059,view_el75_az105,mask_001.png,mask_007.png,004_sugar_box,004_sugar_box,True,0.6716809406876587
n3_scene0059,view_el75_az105,mask_001.png,mask_012.png,004_sugar_box,004_sugar_box,True,0.7124382123937453
n3_scene0059,view_el75_az105,mask_004.png,mask_013.png,065-h_cups,065-h_cups,True,0.8327909499485113
n3_scene0059,view_el75_az105,mask_004.png,mask_014.png,065-h_cups,065-h_cups,True,0.6998166104507626
n3_scene0059,view_el75_az105,mask_004.png,mask_015.png,065-h_cups,065-h_cups,True,0.653693299344129
n3_scene0059,view_el75_az105,mask_005.png,mask_016.png,022_windex_bottle,022_windex_bottle,True,0.4295977536805953
n3_scene0059,view_el75_az225,mask_000.png,mask_002.png,022_windex_bottle,022_windex_bottle,True,0.35268557899371217
n3_scene0059,view_el75_az225,mask_000.png,mask_011.png,022_windex_bottle,022_windex_bottle,True,0.25523035277238243
n3_scene0059,view_el75_az225,mask_000.png,mask_020.png,022_windex_bottle,022_windex_bottle,True,0.3724544346851876
n3_scene0059,view_el75_az225,mask_002.png,mask_020.png,022_windex_bottle,022_windex_bottle,True,0.5961130368283549
n3_scene0059,view_el75_az225,mask_003.png,mask_012.png,065-h_cups,065-h_cups,True,0.5197886283827597
n3_scene0059,view_el75_az225,mask_003.png,mask_014.png,065-h_cups,065-h_cups,True,0.8227794177075598
n3_scene0059,view_el75_az225,mask_003.png,mask_017.png,065-h_cups,065-h_cups,True,0.6623593900849555
n3_scene0059,view_el75_az225,mask_003.png,mask_018.png,065-h_cups,065-h_cups,True,0.6479659954681698
n3_scene0059,view_el75_az225,mask_003.png,mask_019.png,065-h_cups,065-h_cups,True,0.6169165908802361
n3_scene0059,view_el75_az225,mask_010.png,mask_015.png,004_sugar_box,004_sugar_box,True,0.8010611018402318
n3_scene0059,view_el75_az225,mask_010.png,mask_023.png,004_sugar_box,004_sugar_box,True,0.7316847270868421
n3_scene0059,view_el75_az225,mask_012.png,mask_014.png,065-h_cups,065-h_cups,True,0.660778000091881
n3_scene0059,view_el75_az225,mask_012.png,mask_018.png,065-h_cups,065-h_cups,True,0.5402143850425137
n3_scene0059,view_el75_az225,mask_012.png,mask_019.png,065-h_cups,065-h_cups,True,0.4972893108824546
n3_scene0059,view_el75_az225,mask_014.png,mask_018.png,065-h_cups,065-h_cups,True,0.8348615066830103
n3_scene0059,view_el90,mask_001.png,mask_010.png,004_sugar_box,004_sugar_box,True,0.6941992051711487
n3_scene0059,view_el90,mask_001.png,mask_011.png,004_sugar_box,004_sugar_box,True,0.6191827122220441
n3_scene0059,view_el90,mask_002.png,mask_009.png,065-h_cups,065-h_cups,True,0.6337558814130324
n3_scene0059,view_el90,mask_002.png,mask_014.png,065-h_cups,065-h_cups,True,0.6400141544523379
n3_scene0059,view_el90,mask_002.png,mask_015.png,065-h_cups,065-h_cups,True,0.733530725206944
n3_scene0059,view_el90,mask_002.png,mask_016.png,065-h_cups,065-h_cups,True,0.7592346553611934
n3_scene0059,view_el90,mask_002.png,mask_019.png,065-h_cups,065-h_cups,True,0.7550849544597722
n3_scene0059,view_el90,mask_009.png,mask_014.png,065-h_cups,065-h_cups,True,0.5752199752906607
n3_scene0059,view_el90,mask_009.png,mask_015.png,065-h_cups,065-h_cups,True,0.832205093668405
n3_scene0059,view_el90,mask_009.png,mask_016.png,065-h_cups,065-h_cups,True,0.5607089206953318
n3_scene0059,view_el90,mask_015.png,mask_016.png,065-h_cups,065-h_cups,True,0.639910632059596
n3_scene0060,view_el30_az135,mask_006.png,mask_009.png,061_foam_brick,061_foam_brick,True,0.7339283778387912
n3_scene0060,view_el30_az135,mask_008.png,mask_010.png,007_tuna_fish_can,007_tuna_fish_can,True,0.4319051770071906
n3_scene0060,view_el30_az195,mask_005.png,mask_013.png,061_foam_brick,061_foam_brick,True,0.43708274829623117
n3_scene0060,view_el30_az195,mask_005.png,mask_014.png,061_foam_brick,061_foam_brick,True,0.4169681876290685
n3_scene0060,view_el30_az195,mask_005.png,mask_015.png,061_foam_brick,061_foam_brick,True,0.37537842776007646
n3_scene0060,view_el30_az195,mask_008.png,mask_010.png,007_tuna_fish_can,007_tuna_fish_can,True,0.5236707263864842
n3_scene0060,view_el30_az210,mask_001.png,mask_002.png,061_foam_brick,061_foam_brick,True,0.40072983062619344
n3_scene0060,view_el30_az210,mask_001.png,mask_005.png,061_foam_brick,061_foam_brick,True,0.4388913829796438
n3_scene0060,view_el30_az210,mask_001.png,mask_014.png,061_foam_brick,061_foam_brick,True,0.47247874842987425
n3_scene0060,view_el30_az210,mask_001.png,mask_015.png,061_foam_brick,061_foam_brick,True,0.5462571837216164
n3_scene0060,view_el30_az210,mask_001.png,mask_016.png,061_foam_brick,061_foam_brick,True,0.49728774978400875
n3_scene0060,view_el30_az210,mask_002.png,mask_015.png,061_foam_brick,061_foam_brick,True,0.37318054587496857
n3_scene0060,view_el30_az210,mask_002.png,mask_016.png,061_foam_brick,061_foam_brick,True,0.3039754652112715
n3_scene0060,view_el30_az210,mask_009.png,mask_011.png,007_tuna_fish_can,007_tuna_fish_can,True,0.6027063837653446
n3_scene0060,view_el30_az240,mask_003.png,mask_008.png,061_foam_brick,061_foam_brick,True,0.7060441674528714
n3_scene0060,view_el30_az240,mask_003.png,mask_016.png,061_foam_brick,061_foam_brick,True,0.45292713763700937
n3_scene0060,view_el30_az240,mask_003.png,mask_017.png,061_foam_brick,061_foam_brick,True,0.4715877049457612
n3_scene0060,view_el30_az240,mask_003.png,mask_018.png,061_foam_brick,061_foam_brick,True,0.44737102396488804
n3_scene0060,view_el30_az240,mask_009.png,mask_010.png,007_tuna_fish_can,007_tuna_fish_can,True,0.7599035791524443
n3_scene0060,view_el45_az135,mask_008.png,mask_011.png,007_tuna_fish_can,007_tuna_fish_can,True,0.43836187658845915
n3_scene0060,view_el45_az135,mask_008.png,mask_013.png,007_tuna_fish_can,007_tuna_fish_can,True,0.48392889451518056
n3_scene0060,view_el45_az135,mask_010.png,mask_019.png,061_foam_brick,061_foam_brick,True,0.5294083921264832
n3_scene0060,view_el45_az135,mask_010.png,mask_020.png,061_foam_brick,061_foam_brick,True,0.5215311781358534
n3_scene0060,view_el45_az135,mask_011.png,mask_013.png,007_tuna_fish_can,007_tuna_fish_can,True,0.5896425256214545
n3_scene0060,view_el45_az225,mask_002.png,mask_014.png,061_foam_brick,061_foam_brick,True,0.5318930528653879
n3_scene0060,view_el45_az225,mask_002.png,mask_015.png,061_foam_brick,061_foam_brick,True,0.48215280335894317
n3_scene0060,view_el45_az225,mask_002.png,mask_016.png,061_foam_brick,061_foam_brick,True,0.46939514474215677
n3_scene0060,view_el45_az225,mask_007.png,mask_009.png,007_tuna_fish_can,007_tuna_fish_can,True,0.450589827112998
n3_scene0060,view_el45_az225,mask_007.png,mask_011.png,007_tuna_fish_can,007_tuna_fish_can,True,0.49301598552729287
n3_scene0060,view_el60_az180,mask_000.png,mask_016.png,061_foam_brick,061_foam_brick,True,0.39130412922379376
n3_scene0060,view_el60_az180,mask_000.png,mask_017.png,061_foam_brick,061_foam_brick,True,0.38002576836374746
n3_scene0060,view_el60_az180,mask_000.png,mask_018.png,061_foam_brick,061_foam_brick,True,0.4085993134937199
n3_scene0060,view_el60_az180,mask_007.png,mask_008.png,007_tuna_fish_can,007_tuna_fish_can,True,0.6296376934635592
n3_scene0060,view_el60_az195,mask_001.png,mask_003.png,061_foam_brick,061_foam_brick,True,0.43117996211483833
n3_scene0060,view_el60_az195,mask_001.png,mask_011.png,061_foam_brick,061_foam_brick,True,0.32713129745441066
n3_scene0060,view_el60_az195,mask_003.png,mask_011.png,061_foam_brick,061_foam_brick,True,0.683620920314826
n3_scene0060,view_el60_az255,mask_001.png,mask_012.png,061_foam_brick,061_foam_brick,True,0.4254895985541147
n3_scene0060,view_el60_az255,mask_001.png,mask_013.png,061_foam_brick,061_foam_brick,True,0.457819765047646
n3_scene0060,view_el60_az255,mask_001.png,mask_014.png,061_foam_brick,061_foam_brick,True,0.41569116657293914
n3_scene0060,view_el60_az255,mask_006.png,mask_007.png,007_tuna_fish_can,007_tuna_fish_can,True,0.6748308068654296
n3_scene0060,view_el60_az255,mask_006.png,mask_009.png,007_tuna_fish_can,007_tuna_fish_can,True,0.5663390066304047
n3_scene0060,view_el75_az105,mask_005.png,mask_008.png,007_tuna_fish_can,007_tuna_fish_can,True,0.6373699615323312
n3_scene0060,view_el75_az105,mask_006.png,mask_010.png,061_foam_brick,061_foam_brick,True,0.5873148957201482
n3_scene0060,view_el75_az105,mask_006.png,mask_011.png,061_foam_brick,061_foam_brick,True,0.5464457392653785
n3_scene0060,view_el75_az105,mask_006.png,mask_017.png,061_foam_brick,061_foam_brick,True,0.523877301135321
n3_scene0060,view_el75_az105,mask_006.png,mask_018.png,061_foam_brick,061_foam_brick,True,0.5569461345214402
n3_scene0060,view_el75_az105,mask_009.png,mask_014.png,012_strawberry,012_strawberry,True,0.7908112928986586
n3_scene0060,view_el75_az225,mask_005.png,mask_008.png,007_tuna_fish_can,007_tuna_fish_can,True,0.6692564642894833
n3_scene0060,view_el75_az225,mask_006.png,mask_015.png,061_foam_brick,061_foam_brick,True,0.45232263945931944
n3_scene0060,view_el75_az225,mask_006.png,mask_016.png,061_foam_brick,061_foam_brick,True,0.5334488006478633
n3_scene0060,view_el90,mask_003.png,mask_011.png,061_foam_brick,061_foam_brick,True,0.4984984540182273
n3_scene0060,view_el90,mask_003.png,mask_016.png,061_foam_brick,061_foam_brick,True,0.48096269789616175
n3_scene0060,view_el90,mask_003.png,mask_017.png,061_foam_brick,061_foam_brick,True,0.46194389514061057
n3_scene0060,view_el90,mask_003.png,mask_018.png,061_foam_brick,061_foam_brick,True,0.45446979576341506
n3_scene0060,view_el90,mask_004.png,mask_007.png,007_tuna_fish_can,007_tuna_fish_can,True,0.6380984992062058
n3_scene0061,view_el30_az135,mask_003.png,mask_013.png,024_bowl,024_bowl,True,0.7715713766928952
n3_scene0061,view_el30_az135,mask_003.png,mask_016.png,024_bowl,024_bowl,True,0.7323864540339262
n3_scene0061,view_el30_az135,mask_003.png,mask_020.png,024_bowl,024_bowl,True,0.5022857708422317
n3_scene0061,view_el30_az135,mask_003.png,mask_021.png,024_bowl,024_bowl,True,0.4797289362969682
n3_scene0061,view_el30_az135,mask_004.png,mask_010.png,065-i_cups,065-i_cups,True,0.5595565134811609
n3_scene0061,view_el30_az195,mask_004.png,mask_011.png,024_bowl,024_bowl,True,0.7361500669795845
n3_scene0061,view_el30_az195,mask_004.png,mask_016.png,024_bowl,024_bowl,True,0.3791098257957455
n3_scene0061,view_el30_az195,mask_004.png,mask_017.png,024_bowl,024_bowl,True,0.40642579367840764
n3_scene0061,view_el30_az195,mask_004.png,mask_018.png,024_bowl,024_bowl,True,0.462958506527706
n3_scene0061,view_el30_az195,mask_004.png,mask_019.png,024_bowl,024_bowl,True,0.44888752282155403
n3_scene0061,view_el30_az195,mask_010.png,mask_012.png,065-i_cups,065-i_cups,True,0.435472141713095
n3_scene0061,view_el30_az210,mask_003.png,mask_008.png,065-i_cups,065-i_cups,True,0.6364809658456558
n3_scene0061,view_el30_az210,mask_003.png,mask_012.png,065-i_cups,065-i_cups,True,0.6358534914121039
n3_scene0061,view_el30_az210,mask_003.png,mask_013.png,065-i_cups,065-i_cups,True,0.5590534416879276
n3_scene0061,view_el30_az210,mask_004.png,mask_017.png,024_bowl,024_bowl,True,0.35452641973203247
n3_scene0061,view_el30_az210,mask_004.png,mask_018.png,024_bowl,024_bowl,True,0.47249575927220283
n3_scene0061,view_el30_az210,mask_004.png,mask_019.png,024_bowl,024_bowl,True,0.43335656213946394
n3_scene0061,view_el30_az210,mask_012.png,mask_013.png,065-i_cups,065-i_cups,True,0.8051963866442957
n3_scene0061,view_el30_az240,mask_002.png,mask_003.png,024_bowl,024_bowl,True,0.5763204588191998
n3_scene0061,view_el30_az240,mask_002.png,mask_010.png,024_bowl,024_bowl,True,0.5662134352498758
n3_scene0061,view_el30_az240,mask_002.png,mask_018.png,024_bowl,024_bowl,True,0.3889589375619782
n3_scene0061,view_el30_az240,mask_002.png,mask_019.png,024_bowl,024_bowl,True,0.37725223080401066
n3_scene0061,view_el30_az240,mask_003.png,mask_018.png,024_bowl,024_bowl,True,0.49641800509990236
n3_scene0061,view_el30_az240,mask_003.png,mask_019.png,024_bowl,024_bowl,True,0.47375566898114013
n3_scene0061,view_el30_az240,mask_004.png,mask_009.png,065-i_cups,065-i_cups,True,0.4420845286983425
n3_scene0061,view_el30_az240,mask_004.png,mask_012.png,065-i_cups,065-i_cups,True,0.5766900914521076
n3_scene0061,view_el30_az240,mask_013.png,mask_015.png,014_lemon,014_lemon,True,0.7765204495443869
n3_scene0061,view_el45_az135,mask_003.png,mask_005.png,065-i_cups,065-i_cups,True,0.654820938069218
n3_scene0061,view_el45_az135,mask_003.png,mask_012.png,065-i_cups,065-i_cups,True,0.6655515254840725
n3_scene0061,view_el45_az135,mask_003.png,mask_013.png,065-i_cups,065-i_cups,True,0.6962149312499775
n3_scene0061,view_el45_az135,mask_004.png,mask_011.png,024_bowl,024_bowl,True,0.7055138894139505
n3_scene0061,view_el45_az135,mask_004.png,mask_020.png,024_bowl,024_bowl,True,0.3823187638994285
n3_scene0061,view_el45_az135,mask_004.png,mask_021.png,024_bowl,024_bowl,True,0.4288965501309008
n3_scene0061,view_el45_az135,mask_004.png,mask_022.png,024_bowl,024_bowl,True,0.37155815415077575
n3_scene0061,view_el45_az135,mask_004.png,mask_023.png,024_bowl,024_bowl,True,0.354483820279687
n3_scene0061,view_el45_az135,mask_005.png,mask_012.png,065-i_cups,065-i_cups,True,0.7336475034078223
n3_scene0061,view_el45_az225,mask_002.png,mask_011.png,024_bowl,024_bowl,True,0.7300528713714485
n3_scene0061,view_el45_az225,mask_002.png,mask_015.png,024_bowl,024_bowl,True,0.3763539240602635
n3_scene0061,view_el45_az225,mask_002.png,mask_016.png,024_bowl,024_bowl,True,0.43650777382201866
n3_scene0061,view_el45_az225,mask_002.png,mask_017.png,024_bowl,024_bowl,True,0.39200354384758374
n3_scene0061,view_el45_az225,mask_004.png,mask_009.png,065-i_cups,065-i_cups,True,0.6349190381332879
n3_scene0061,view_el45_az225,mask_004.png,mask_010.png,065-i_cups,065-i_cups,True,0.49897557573973833
n3_scene0061,view_el60_az180,mask_000.png,mask_006.png,024_bowl,024_bowl,True,0.6611136407279412
n3_scene0061,view_el60_az180,mask_000.png,mask_016.png,024_bowl,024_bowl,True,0.35153952125568305
n3_scene0061,view_el60_az180,mask_000.png,mask_017.png,024_bowl,024_bowl,True,0.4381716960808618
n3_scene0061,view_el60_az180,mask_000.png,mask_018.png,024_bowl,024_bowl,True,0.32347662379879644
n3_scene0061,view_el60_az180,mask_000.png,mask_019.png,024_bowl,024_bowl,True,0.4302275488506331
n3_scene0061,view_el60_az180,mask_001.png,mask_008.png,065-i_cups,065-i_cups,True,0.6792769592095007
n3_scene0061,view_el60_az195,mask_000.png,mask_006.png,024_bowl,024_bowl,True,0.6878144943892845
n3_scene0061,view_el60_az195,mask_000.png,mask_017.png,024_bowl,024_bowl,True,0.42217426790267853
n3_scene0061,view_el60_az195,mask_000.png,mask_018.png,024_bowl,024_bowl,True,0.40419397068879326
n3_scene0061,view_el60_az195,mask_000.png,mask_019.png,024_bowl,024_bowl,True,0.3732957916522273
n3_scene0061,view_el60_az195,mask_001.png,mask_009.png,065-i_cups,065-i_cups,True,0.816381339417064
n3_scene0061,view_el60_az195,mask_001.png,mask_011.png,065-i_cups,065-i_cups,True,0.5864926120987926
n3_scene0061,view_el60_az255,mask_001.png,mask_007.png,024_bowl,024_bowl,True,0.6859283614949916
n3_scene0061,view_el60_az255,mask_001.png,mask_015.png,024_bowl,024_bowl,True,0.33845699739448615
n3_scene0061,view_el60_az255,mask_001.png,mask_016.png,024_bowl,024_bowl,True,0.3305120491246774
n3_scene0061,view_el60_az255,mask_001.png,mask_017.png,024_bowl,024_bowl,True,0.3734307030875694
n3_scene0061,view_el60_az255,mask_001.png,mask_018.png,024_bowl,024_bowl,True,0.3599429056138745
n3_scene0061,view_el60_az255,mask_002.png,mask_008.png,065-i_cups,065-i_cups,True,0.6751867679779795
n3_scene0061,view_el60_az255,mask_002.png,mask_009.png,065-i_cups,065-i_cups,True,0.534760835210081
n3_scene0061,view_el60_az255,mask_002.png,mask_012.png,065-i_cups,065-i_cups,True,0.5785603869492535
n3_scene0061,view_el75_az105,mask_000.png,mask_008.png,024_bowl,024_bowl,True,0.7063070559704021
n3_scene0061,view_el75_az105,mask_002.png,mask_009.png,065-i_cups,065-i_cups,True,0.69183269568366
n3_scene0061,view_el75_az225,mask_000.png,mask_007.png,024_bowl,024_bowl,True,0.6536839942457722
n3_scene0061,view_el75_az225,mask_000.png,mask_018.png,024_bowl,024_bowl,True,0.3565088326515452
n3_scene0061,view_el75_az225,mask_000.png,mask_019.png,024_bowl,024_bowl,True,0.38008975340431134
n3_scene0061,view_el75_az225,mask_000.png,mask_020.png,024_bowl,024_bowl,True,0.4163853409967277
n3_scene0061,view_el75_az225,mask_001.png,mask_009.png,065-i_cups,065-i_cups,True,0.7266613746689257
n3_scene0061,view_el90,mask_000.png,mask_006.png,024_bowl,024_bowl,True,0.6972487441055386
n3_scene0061,view_el90,mask_001.png,mask_005.png,065-i_cups,065-i_cups,True,0.6469297612326353
n3_scene0061,view_el90,mask_001.png,mask_008.png,065-i_cups,065-i_cups,True,0.7480649364920564
n3_scene0061,view_el90,mask_005.png,mask_008.png,065-i_cups,065-i_cups,True,0.731114766783536
n4_scene0001,view_el30_az135,mask_002.png,mask_008.png,003_cracker_box,003_cracker_box,True,0.4702988328787465
n4_scene0001,view_el30_az135,mask_002.png,mask_012.png,003_cracker_box,003_cracker_box,True,0.5079778064618318
n4_scene0001,view_el30_az135,mask_002.png,mask_016.png,003_cracker_box,003_cracker_box,True,0.43459149321723534
n4_scene0001,view_el30_az135,mask_002.png,mask_018.png,003_cracker_box,003_cracker_box,True,0.34402331223918226
n4_scene0001,view_el30_az135,mask_002.png,mask_020.png,003_cracker_box,003_cracker_box,True,0.35193402746967295
n4_scene0001,view_el30_az135,mask_002.png,mask_022.png,003_cracker_box,003_cracker_box,True,0.36453241116376056
n4_scene0001,view_el30_az135,mask_002.png,mask_023.png,003_cracker_box,003_cracker_box,True,0.5273865846637799
n4_scene0001,view_el30_az135,mask_002.png,mask_026.png,003_cracker_box,003_cracker_box,True,0.39439558009176723
n4_scene0001,view_el30_az135,mask_002.png,mask_027.png,003_cracker_box,003_cracker_box,True,0.5022001089746566
n4_scene0001,view_el30_az135,mask_002.png,mask_028.png,003_cracker_box,003_cracker_box,True,0.4618590685734811
n4_scene0001,view_el30_az135,mask_002.png,mask_029.png,003_cracker_box,003_cracker_box,True,0.37463214449867915
n4_scene0001,view_el30_az135,mask_002.png,mask_031.png,003_cracker_box,003_cracker_box,True,0.3888623240172673
n4_scene0001,view_el30_az135,mask_002.png,mask_032.png,003_cracker_box,003_cracker_box,True,0.2244234473438853
n4_scene0001,view_el30_az135,mask_002.png,mask_033.png,003_cracker_box,003_cracker_box,True,0.3138978143925186
n4_scene0001,view_el30_az135,mask_002.png,mask_034.png,003_cracker_box,003_cracker_box,True,0.3791435456750675
n4_scene0001,view_el30_az135,mask_002.png,mask_035.png,003_cracker_box,003_cracker_box,True,0.3782522888408336
n4_scene0001,view_el30_az135,mask_005.png,mask_014.png,065-h_cups,065-h_cups,True,0.5682269540522992
n4_scene0001,view_el30_az135,mask_008.png,mask_026.png,003_cracker_box,003_cracker_box,True,0.21226095755229507
n4_scene0001,view_el30_az135,mask_008.png,mask_029.png,003_cracker_box,003_cracker_box,True,0.29163136583619553
n4_scene0001,view_el30_az135,mask_008.png,mask_031.png,003_cracker_box,003_cracker_box,True,0.2705256606677239
n4_scene0001,view_el30_az135,mask_012.png,mask_028.png,003_cracker_box,003_cracker_box,True,0.2826257890284553
n4_scene0001,view_el30_az135,mask_012.png,mask_032.png,003_cracker_box,003_cracker_box,True,0.1434883886624142
n4_scene0001,view_el30_az135,mask_012.png,mask_033.png,003_cracker_box,003_cracker_box,True,0.2892068082124743
n4_scene0001,view_el30_az135,mask_016.png,mask_018.png,003_cracker_box,003_cracker_box,True,0.5880661033100656
n4_scene0001,view_el30_az135,mask_016.png,mask_020.png,003_cracker_box,003_cracker_box,True,0.4829658939901758
n4_scene0001,view_el30_az135,mask_016.png,mask_022.png,003_cracker_box,003_cracker_box,True,0.5254583834447011
n4_scene0001,view_el30_az135,mask_017.png,mask_024.png,040_large_marker,040_large_marker,True,0.6528865276089351
n4_scene0001,view_el30_az195,mask_002.png,mask_004.png,003_cracker_box,003_cracker_box,True,0.42125225527858545
n4_scene0001,view_el30_az195,mask_002.png,mask_005.png,003_cracker_box,003_cracker_box,True,0.4533261446403376
n4_scene0001,view_el30_az195,mask_002.png,mask_017.png,003_cracker_box,003_cracker_box,True,0.3628963637551166
n4_scene0001,view_el30_az195,mask_002.png,mask_018.png,003_cracker_box,003_cracker_box,True,0.3248598144024979
n4_scene0001,view_el30_az195,mask_002.png,mask_019.png,003_cracker_box,003_cracker_box,True,0.34953583983481074
n4_scene0001,view_el30_az195,mask_002.png,mask_020.png,003_cracker_box,003_cracker_box,True,0.3385876832966664
n4_scene0001,view_el30_az195,mask_002.png,mask_021.png,003_cracker_box,003_cracker_box,True,0.3156109489148038
n4_scene0001,view_el30_az195,mask_002.png,mask_022.png,003_cracker_box,003_cracker_box,True,0.3225036593340264
n4_scene0001,view_el30_az195,mask_002.png,mask_023.png,003_cracker_box,003_cracker_box,True,0.3262587237651449
n4_scene0001,view_el30_az195,mask_002.png,mask_026.png,003_cracker_box,003_cracker_box,True,0.412526079596546
n4_scene0001,view_el30_az195,mask_002.png,mask_027.png,003_cracker_box,003_cracker_box,True,0.4409624546982328
n4_scene0001,view_el30_az195,mask_002.png,mask_028.png,003_cracker_box,003_cracker_box,True,0.3975708092775167
n4_scene0001,view_el30_az195,mask_004.png,mask_017.png,003_cracker_box,003_cracker_box,True,0.3600894636549742
n4_scene0001,view_el30_az195,mask_004.png,mask_019.png,003_cracker_box,003_cracker_box,True,0.31071903298316395
n4_scene0001,view_el30_az195,mask_004.png,mask_020.png,003_cracker_box,003_cracker_box,True,0.31814921219065495
n4_scene0001,view_el30_az195,mask_005.png,mask_021.png,003_cracker_box,003_cracker_box,True,0.38396116092053073
